user_id,loan_status,age,bank_cards_count,remote_transaction_months,internet_transaction_avg,financial_transaction_months,financial_transaction_avg_amount,max_loan_amount_180_days,min_loan_amount_180_days,apply_loan_company_number,created_at,updated_at
16193,Fully Paid,,7.0,,,,2397.2378887791,2200.0,2200.0,0.0,2011-09-01,Feb-2014
16194,Fully Paid,,15.0,,,,34124.7500000054,25600.0,25600.0,0.0,2011-10-01,Nov-2015
16195,Fully Paid,,14.0,,,43.0,14135.3427372095,12800.0,12800.0,0.0,2011-09-01,Jul-2014
16196,Charged Off,,8.0,,,49.0,3845.619999999993,5000.0,5000.0,0.0,2011-09-01,Jul-2013
16197,Fully Paid,,8.0,,,,13439.8692404919,12000.0,12000.0,2.0,2011-09-01,Oct-2014
16198,Fully Paid,,28.0,,,,10940.9990540803,9800.0,9800.0,2.0,2011-09-01,May-2012
16199,Fully Paid,,9.0,,,,7885.1072165522,7000.0,7000.0,0.0,2011-09-01,Oct-2014
16200,Fully Paid,,9.0,,,,5930.0070832002,5000.0,5000.0,0.0,2011-09-01,May-2014
16201,Charged Off,,3.0,,,15.0,1201.45,13600.0,13600.0,0.0,2011-09-01,Nov-2011
16202,Fully Paid,,10.0,,,,4378.0042607708,4000.0,4000.0,0.0,2011-09-01,Nov-2013
16203,Fully Paid,,13.0,,,,14148.240000000002,12800.0,12800.0,3.0,2011-09-01,Oct-2014
16204,Fully Paid,,11.0,,,,34514.5999842045,35000.0,27000.0,0.0,2011-09-01,Dec-2014
16205,Fully Paid,,15.0,,,,31347.699999997603,25000.0,25000.0,0.0,2011-09-01,Jun-2015
16206,Fully Paid,,11.0,,,,12633.8477000889,12000.0,12000.0,3.0,2011-09-01,Feb-2012
16207,Fully Paid,,11.0,,,,16678.284069742,12000.0,12000.0,2.0,2011-09-01,Oct-2015
16208,Fully Paid,,17.0,,,,8607.901571973101,7200.0,7200.0,3.0,2011-09-01,Sep-2014
16209,Fully Paid,,18.0,,,,12160.414539194297,11200.0,11200.0,0.0,2011-09-01,Sep-2014
16210,Fully Paid,,6.0,,,24.0,2898.5105683282,2800.0,2800.0,1.0,2011-09-01,Mar-2012
16211,Fully Paid,,8.0,,,,22192.6371028899,20000.0,20000.0,0.0,2011-09-01,May-2014
16212,Charged Off,,8.0,,,36.0,10221.5,14400.0,11200.0,0.0,2011-09-01,Dec-2014
16213,Fully Paid,,8.0,,,82.0,3629.5099993072,3000.0,3000.0,0.0,2011-09-01,Apr-2015
16214,Charged Off,,7.0,,,,10206.97,16000.0,16000.0,2.0,2011-09-01,Mar-2013
16215,Fully Paid,,17.0,,,,11784.2322315905,10000.0,10000.0,0.0,2011-08-01,Sep-2014
16216,Fully Paid,,12.0,,,,5798.15192458,5000.0,5000.0,1.0,2011-08-01,Aug-2013
16217,Fully Paid,,14.0,,,,15368.40136268721,13000.0,13000.0,1.0,2011-08-01,Apr-2014
16218,Fully Paid,,8.0,,,31.0,12436.0161224598,10500.0,10500.0,1.0,2011-08-01,Sep-2014
16219,Fully Paid,,8.0,,,,13897.638019577102,12800.0,12800.0,0.0,2011-08-01,Sep-2014
16220,Fully Paid,,10.0,,,,27130.5823318406,25000.0,25000.0,0.0,2011-08-01,Oct-2013
16221,Charged Off,,5.0,,,9.0,8372.03,12800.0,12800.0,3.0,2011-08-01,Mar-2013
16222,Fully Paid,,13.0,,,,16574.530383372898,15000.0,15000.0,0.0,2011-08-01,Sep-2013
16223,Fully Paid,,10.0,,,,10178.2618913171,9000.0,9000.0,0.0,2011-08-01,Feb-2013
16224,Fully Paid,,3.0,,,,11784.2322315968,10000.0,10000.0,0.0,2011-08-01,Sep-2014
16225,Charged Off,,16.0,,,,3885.17,6500.0,6500.0,3.0,2011-08-01,Jan-2013
16226,Fully Paid,,7.0,,,,22143.5395653737,18900.0,18900.0,0.0,2011-08-01,Sep-2014
16227,Fully Paid,,6.0,,,,29379.5800404416,20200.0,20200.0,1.0,2011-08-01,Sep-2014
16228,Fully Paid,,8.0,,,,10643.5231244947,10000.0,10000.0,0.0,2011-08-01,Dec-2012
16229,Charged Off,,11.0,,,,1859.84,5100.0,5100.0,2.0,2011-08-01,Sep-2012
16230,Fully Paid,,8.0,,,23.0,1737.1946521746,1600.0,1600.0,1.0,2011-08-01,Apr-2012
16231,Fully Paid,,6.0,,,39.0,7173.2395316934,6000.0,6000.0,0.0,2011-08-01,Aug-2014
16232,Fully Paid,,3.0,,,,15319.4505583646,13000.0,13000.0,0.0,2011-08-01,Aug-2014
16233,Fully Paid,,8.0,,,,6514.520632584799,6000.0,6000.0,0.0,2011-08-01,Aug-2014
16234,Fully Paid,,3.0,,,,5932.836778633498,5500.0,5500.0,0.0,2011-08-01,Dec-2012
16235,Fully Paid,,14.0,,,,5742.467683056901,5000.0,5000.0,1.0,2011-07-01,Jun-2013
16236,Fully Paid,,9.0,,,73.0,4719.2450147065,4325.0,4325.0,0.0,2011-07-01,Mar-2013
16237,Fully Paid,,7.0,,,,11196.569426741797,10000.0,10000.0,0.0,2011-07-01,Aug-2014
16238,Fully Paid,,19.0,,,,21042.046145494,16800.0,16800.0,1.0,2011-07-01,Apr-2014
16239,Fully Paid,,4.0,,,42.0,3147.219720177699,2500.0,2500.0,2.0,2011-07-01,Aug-2014
16240,Fully Paid,,9.0,,,,36636.2903009,30000.0,30000.0,1.0,2011-07-01,Aug-2013
16241,Fully Paid,,8.0,,,,15860.0128362271,15000.0,15000.0,1.0,2011-07-01,May-2012
16242,Fully Paid,,5.0,,,29.0,10456.8565337936,8500.0,8500.0,1.0,2011-07-01,Aug-2014
16243,Fully Paid,,20.0,,,,14141.0658416129,12000.0,12000.0,1.0,2011-07-01,Aug-2014
16244,Fully Paid,,7.0,,,43.0,17804.4670296128,15000.0,15000.0,0.0,2011-07-01,Aug-2014
16245,Fully Paid,,11.0,,,,12603.397287074,11200.0,11200.0,0.0,2011-07-01,Feb-2013
16246,Fully Paid,,8.0,,,29.0,15433.5392811021,12000.0,12000.0,1.0,2011-07-01,Apr-2014
16247,Fully Paid,,9.0,,,,1119.6231400526,1000.0,1000.0,0.0,2011-07-01,Aug-2014
16248,Fully Paid,,7.0,,,58.0,7411.749811855606,6000.0,6000.0,1.0,2011-07-01,Sep-2013
16249,Fully Paid,,8.0,,,6.0,7966.962046409,6800.0,6800.0,0.0,2011-07-01,Aug-2014
16250,Fully Paid,,6.0,,,23.0,16636.9984250626,15000.0,15000.0,2.0,2011-07-01,May-2012
16251,Fully Paid,,3.0,,,12.0,23436.094460477496,28000.0,19575.0,1.0,2011-07-01,Jul-2012
16252,Charged Off,,4.0,,,,5857.47,26250.0,26250.0,2.0,2011-07-01,May-2012
16253,Fully Paid,,12.0,,,,40100.9928447604,35000.0,34250.0,0.0,2011-07-01,Jul-2013
16254,Fully Paid,,11.0,,,73.0,31910.9977580277,24000.0,24000.0,2.0,2011-07-01,Jun-2014
16255,Fully Paid,,10.0,,,47.0,15733.2153168177,12500.0,12500.0,1.0,2011-07-01,Feb-2014
16256,Fully Paid,,4.0,,,26.0,6404.049737494201,5300.0,5300.0,2.0,2011-07-01,Dec-2012
16257,Charged Off,,8.0,,,,5648.2,5000.0,5000.0,1.0,2011-07-01,Jul-2014
16258,Fully Paid,,19.0,,,9.0,6294.5349579749,5000.0,5000.0,1.0,2011-07-01,Jul-2014
16259,Fully Paid,,12.0,,,77.0,25688.0898969024,16400.0,16400.0,0.0,2011-07-01,Jul-2015
16260,Fully Paid,,5.0,,,,15649.2789394152,12000.0,12000.0,0.0,2011-07-01,Jun-2014
16261,Fully Paid,,8.0,,,6.0,2580.86,2500.0,2500.0,0.0,2011-06-01,Feb-2012
16262,Fully Paid,,3.0,,,,4021.821732458,3000.0,3000.0,0.0,2011-06-01,May-2014
16263,Fully Paid,,8.0,,,,1626.6053070964,1500.0,1500.0,1.0,2011-06-01,Mar-2014
16264,Fully Paid,,5.0,,,,3540.780145761498,3200.0,3200.0,0.0,2011-06-01,Dec-2013
16265,Fully Paid,,15.0,,,46.0,5021.2111102871,4200.0,4200.0,1.0,2011-06-01,Jul-2014
16266,Charged Off,,13.0,,,30.0,4208.48,9000.0,9000.0,0.0,2011-06-01,Aug-2012
16267,Fully Paid,,16.0,,,,16955.135424099,13000.0,13000.0,1.0,2011-06-01,Jul-2016
16268,Fully Paid,,10.0,,,,15648.8899854,12000.0,12000.0,0.0,2011-06-01,Jun-2016
16269,Fully Paid,,5.0,,,34.0,7646.241736635424,6000.0,6000.0,0.0,2011-06-01,Jul-2014
16270,Fully Paid,,4.0,,,,9072.4759020456,8000.0,8000.0,0.0,2011-06-01,Feb-2014
16271,Fully Paid,,13.0,,,,30096.900930465097,30000.0,21250.0,0.0,2011-06-01,Apr-2014
16272,Fully Paid,,6.0,,,,5021.609652966801,4625.0,4625.0,0.0,2011-06-01,Jun-2014
16273,Charged Off,,19.0,,,,2273.52,12925.0,12925.0,1.0,2011-06-01,Feb-2012
16274,Fully Paid,,12.0,,,,7997.920075014998,7175.0,7175.0,0.0,2011-06-01,Jan-2014
16275,Fully Paid,,6.0,,,,31301.88002117581,24000.0,24000.0,0.0,2011-06-01,Jun-2016
16276,Charged Off,,9.0,,,,2356.92,6000.0,6000.0,1.0,2011-06-01,Jun-2012
16277,Fully Paid,,2.0,,,39.0,6190.8647219045,5000.0,5000.0,1.0,2011-05-01,Oct-2012
16278,Fully Paid,,11.0,,,,32496.159974355694,23000.0,23000.0,3.0,2011-05-01,Jun-2015
16279,Fully Paid,,6.0,,,,17537.0415391959,15825.0,15825.0,1.0,2011-05-01,Feb-2014
16280,Fully Paid,,3.0,,,,10082.0148192323,7000.0,7000.0,0.0,2011-05-01,Oct-2014
16281,Charged Off,,3.0,,,,220.72,1000.0,1000.0,0.0,2011-05-01,Nov-2011
16282,Fully Paid,,8.0,,,,16057.890084973502,13000.0,13000.0,0.0,2011-05-01,Mar-2014
16283,Fully Paid,,9.0,,,,32602.919992715106,35000.0,22200.0,3.0,2011-05-01,Mar-2015
16284,Fully Paid,,8.0,,,47.0,2952.4826120832,2400.0,2400.0,2.0,2011-05-01,Jun-2014
16285,Fully Paid,,5.0,,,,4830.8965808921,3500.0,3500.0,0.0,2011-05-01,May-2016
16286,Fully Paid,,5.0,,,25.0,35758.959955272,25000.0,22200.0,0.0,2011-05-01,Jan-2015
16287,Fully Paid,,7.0,,,,3502.0468008889,3000.0,3000.0,1.0,2011-05-01,Sep-2012
16288,Fully Paid,,7.0,,,,14768.2962734007,12000.0,12000.0,0.0,2011-05-01,May-2016
16289,Fully Paid,,15.0,,,75.0,33737.1200229655,28000.0,23300.0,1.0,2011-05-01,May-2016
16290,Fully Paid,,17.0,,,,16660.0083761447,10500.0,10500.0,2.0,2011-05-01,Jun-2016
16291,Charged Off,,14.0,,,,6088.2,24000.0,24000.0,2.0,2011-05-01,Apr-2012
16292,Fully Paid,,20.0,,,20.0,4444.919990238701,4125.0,4125.0,2.0,2011-05-01,Feb-2013
16293,Fully Paid,,7.0,,,36.0,7395.358831130903,6400.0,6400.0,0.0,2011-05-01,Mar-2013
16294,Fully Paid,,11.0,,,,6623.580785897402,6000.0,6000.0,0.0,2011-05-01,May-2012
16295,Fully Paid,,6.0,,,,17213.9009032574,15000.0,15000.0,1.0,2011-05-01,Sep-2012
16296,Fully Paid,,14.0,,,,10716.986522955103,9600.0,9600.0,0.0,2011-05-01,May-2014
16297,Fully Paid,,17.0,,,,7400.1428261338,6000.0,6000.0,2.0,2011-04-01,May-2014
16298,Fully Paid,,3.0,,,,17278.639196866498,14000.0,14000.0,1.0,2011-04-01,Apr-2013
16299,Fully Paid,,7.0,,,67.0,7857.2904800937,7000.0,7000.0,1.0,2011-05-01,May-2014
16300,Fully Paid,,8.0,,,42.0,12140.218268326402,10000.0,10000.0,0.0,2011-04-01,May-2014
16301,Fully Paid,,5.0,,,,5313.461975965302,4200.0,4200.0,0.0,2011-04-01,Jan-2014
16302,Fully Paid,,3.0,,,,5736.698224100408,5000.0,5000.0,1.0,2011-04-01,Aug-2012
16303,Fully Paid,,14.0,,,,22441.1994071518,20000.0,20000.0,1.0,2011-04-01,Jan-2013
16304,Fully Paid,,6.0,,,,10047.191339225,9000.0,9000.0,1.0,2011-04-01,May-2014
16305,Fully Paid,,5.0,,,8.0,28886.8269387776,20675.0,20675.0,0.0,2011-04-01,Sep-2013
16306,Fully Paid,,12.0,,,31.0,15411.6117189476,14000.0,14000.0,1.0,2011-04-01,Mar-2013
16307,Fully Paid,,7.0,,,,10624.2138989328,9000.0,9000.0,0.0,2011-04-01,Apr-2014
16308,Fully Paid,,6.0,,,,10095.62,10000.0,10000.0,0.0,2011-04-01,Jun-2011
16309,Fully Paid,,12.0,,,,7444.490219524399,7000.0,7000.0,0.0,2011-04-01,May-2012
16310,Fully Paid,,21.0,,,49.0,4441.006168690601,4000.0,4000.0,0.0,2011-04-01,Apr-2014
16311,Fully Paid,,7.0,,,,20796.7386658928,18000.0,18000.0,0.0,2011-04-01,Apr-2014
16312,Fully Paid,,9.0,,,,4996.136794611301,4500.0,4500.0,0.0,2011-04-01,Apr-2014
16313,Fully Paid,,6.0,,,,3316.009869719501,3000.0,3000.0,2.0,2011-04-01,Jun-2012
16314,Fully Paid,,11.0,,,,26152.6,20000.0,20000.0,0.0,2011-04-01,Mar-2016
16315,Fully Paid,,8.0,,,,10917.671762115398,10000.0,10000.0,0.0,2011-03-01,Apr-2014
16316,Fully Paid,,7.0,,,17.0,2116.2979017282987,2000.0,2000.0,0.0,2011-03-01,Nov-2011
16317,Fully Paid,,7.0,,,,16258.915072978702,14500.0,14500.0,0.0,2011-03-01,Jan-2014
16318,Fully Paid,,7.0,,,,1988.1950991197,1750.0,1750.0,0.0,2011-04-01,Feb-2013
16319,Fully Paid,,12.0,,,,16653.879895705802,15000.0,15000.0,1.0,2011-03-01,Apr-2014
16320,Fully Paid,,7.0,,,,14165.5752214837,12000.0,12000.0,0.0,2011-03-01,Apr-2014
16321,Fully Paid,,3.0,,,,5542.584589573001,5000.0,5000.0,3.0,2011-03-01,Sep-2012
16322,Fully Paid,,15.0,,,,13989.2296092151,12600.0,12600.0,0.0,2011-03-01,Apr-2014
16323,Fully Paid,,20.0,,,,4410.0381027055,4000.0,4000.0,0.0,2011-03-01,Jul-2013
16324,Fully Paid,,10.0,,,,14799.9390754136,13000.0,13000.0,1.0,2011-03-01,Mar-2012
16325,Fully Paid,,10.0,,,43.0,8120.4929143436,7000.0,7000.0,0.0,2011-03-01,Dec-2013
16326,Fully Paid,,14.0,,,,16075.4797708819,14400.0,14400.0,0.0,2011-03-01,Mar-2014
16327,Fully Paid,,9.0,,,,10857.534385204504,10000.0,10000.0,0.0,2011-03-01,Mar-2014
16328,Fully Paid,,13.0,,,,13528.0707885108,10000.0,10000.0,2.0,2011-03-01,Sep-2013
16329,Fully Paid,,4.0,,,,6463.40962684,5950.0,5950.0,0.0,2011-03-01,Aug-2012
16330,Fully Paid,,16.0,,,,3503.6084308135,3000.0,3000.0,0.0,2011-02-01,Mar-2014
16331,Fully Paid,,18.0,,,4.0,15714.583910758596,14000.0,14000.0,0.0,2011-02-01,Mar-2014
16332,Fully Paid,,8.0,,,,1637.6202427992002,1500.0,1500.0,0.0,2011-02-01,Mar-2014
16333,Fully Paid,,6.0,,,,15581.4395507867,13200.0,13200.0,0.0,2011-02-01,Sep-2013
16334,Fully Paid,,4.0,,,,3349.0634171225,3000.0,3000.0,2.0,2011-02-01,Mar-2014
16335,Fully Paid,,4.0,,,,7226.2422537917,6000.0,6000.0,2.0,2011-02-01,Jun-2013
16336,Fully Paid,,21.0,,,,19172.3199641059,14900.0,14900.0,0.0,2011-02-01,Mar-2016
16337,Fully Paid,,6.0,,,,7860.869254718398,7200.0,7200.0,2.0,2011-02-01,Feb-2014
16338,Fully Paid,,4.0,,,,9795.326728745298,8775.0,8775.0,0.0,2011-02-01,Jan-2014
16339,Charged Off,,8.0,,,34.0,2544.24,3250.0,3250.0,1.0,2011-02-01,Feb-2013
16340,Fully Paid,,4.0,,,44.0,2348.5232460474,2000.0,2000.0,1.0,2011-02-01,Feb-2014
16341,Fully Paid,,5.0,,,6.0,12068.2580379893,9000.0,9000.0,1.0,2011-01-01,Dec-2013
16342,Fully Paid,,9.0,,,29.0,6427.2031126474,4800.0,4800.0,0.0,2011-01-01,Nov-2014
16343,Fully Paid,,4.0,,,10.0,24281.306419624303,20000.0,20000.0,2.0,2011-01-01,Feb-2014
16344,Fully Paid,,3.0,,,,11770.833959238602,10000.0,10000.0,3.0,2011-02-01,Oct-2012
16345,Fully Paid,,6.0,,,40.0,8834.4817893973,8000.0,8000.0,0.0,2011-01-01,Mar-2013
16346,Fully Paid,,8.0,,,,5576.7199999999975,5525.0,5525.0,2.0,2011-01-01,Mar-2011
16347,Fully Paid,,5.0,,,,11661.2240177058,8400.0,8400.0,0.0,2011-01-01,Jul-2014
16348,Fully Paid,,18.0,,,70.0,6171.0801106182,5500.0,5500.0,1.0,2011-01-01,Jul-2012
16349,Fully Paid,,9.0,,,,34316.2260187328,25000.0,25000.0,0.0,2011-01-01,Jan-2014
16350,Fully Paid,,13.0,,,,16164.2266932176,14400.0,14400.0,0.0,2011-01-01,Jan-2014
16351,Fully Paid,,8.0,,,,21651.6049508937,16000.0,16000.0,5.0,2011-01-01,Jan-2016
16352,Fully Paid,,5.0,,,,19257.1641553344,18200.0,18200.0,0.0,2011-01-01,Aug-2011
16353,Fully Paid,,13.0,,,41.0,1665.1893286455,1500.0,1500.0,4.0,2011-01-01,Jan-2014
16354,Fully Paid,,10.0,,,,9126.078811011192,7800.0,7800.0,2.0,2011-01-01,Jan-2014
16355,Fully Paid,,5.0,,,,19872.5423686113,18000.0,18000.0,0.0,2010-12-01,Jan-2014
16356,Fully Paid,,14.0,,,,13184.513938934802,12000.0,12000.0,1.0,2010-12-01,Feb-2013
16357,Fully Paid,,11.0,,,,7237.5066125393,6000.0,6000.0,0.0,2010-12-01,Jan-2014
16358,Charged Off,,12.0,,,11.0,847.500000000001,4000.0,4000.0,0.0,2010-12-01,Oct-2011
16359,Fully Paid,,8.0,,,67.0,2941.2039602599,2400.0,2400.0,2.0,2010-12-01,Jan-2014
16360,Fully Paid,,5.0,,,,34684.86,25000.0,25000.0,4.0,2010-12-01,Jan-2016
16361,Fully Paid,,5.0,,,,4535.5400704349,4350.0,4350.0,1.0,2010-12-01,Oct-2011
16362,Fully Paid,,11.0,,,37.0,10980.312657973702,10000.0,10000.0,3.0,2010-12-01,Dec-2013
16363,Fully Paid,,8.0,,,65.0,3657.4160322845,3000.0,3000.0,0.0,2010-12-01,Dec-2013
16364,Fully Paid,,16.0,,,54.0,7770.8446683329,7000.0,7000.0,4.0,2010-12-01,Dec-2013
16365,Fully Paid,,7.0,,,43.0,5577.905762294698,4800.0,4800.0,0.0,2010-12-01,Jun-2013
16366,Fully Paid,,22.0,,,35.0,16238.76997668,12000.0,12000.0,0.0,2010-12-01,Dec-2015
16367,Fully Paid,,6.0,,,,3750.0551293325,3600.0,3600.0,2.0,2010-12-01,Jun-2011
16368,Fully Paid,,15.0,,,,5462.605968837702,8000.0,5000.0,1.0,2010-12-01,Apr-2013
16369,Fully Paid,,12.0,,,,29039.7219857921,25000.0,25000.0,2.0,2010-12-01,Dec-2013
16370,Fully Paid,,5.0,,,,30317.172416582704,25000.0,25000.0,0.0,2010-11-01,Dec-2013
16371,Charged Off,,7.0,,,,6035.92,12800.0,12800.0,0.0,2010-11-01,Jul-2012
16372,Fully Paid,,10.0,,,33.0,5623.298733953398,5000.0,5000.0,2.0,2010-11-01,Aug-2012
16373,Fully Paid,,5.0,,,,5954.1741013202,4400.0,4400.0,0.0,2010-11-01,Dec-2015
16374,Fully Paid,,10.0,,,11.0,2580.295914404,2500.0,2500.0,1.0,2010-11-01,Apr-2011
16375,Fully Paid,,9.0,,,8.0,12413.6702543416,12000.0,12000.0,1.0,2010-11-01,Mar-2011
16376,Fully Paid,,12.0,,,,17572.0454853846,15000.0,15000.0,0.0,2010-11-01,Aug-2012
16377,Fully Paid,,6.0,,,,11355.954262545802,15000.0,9750.0,1.0,2010-11-01,Nov-2015
16378,Fully Paid,,10.0,,,,5507.654984827802,5000.0,5000.0,2.0,2010-10-01,Jan-2012
16379,Fully Paid,,10.0,,,,27929.7894929635,25000.0,25000.0,3.0,2010-10-01,Oct-2011
16380,Fully Paid,,9.0,,,,27677.765658745506,25000.0,25000.0,1.0,2010-10-01,Feb-2012
16381,Fully Paid,,15.0,,,,14466.3834049421,13500.0,13500.0,0.0,2010-10-01,Jan-2013
16382,Fully Paid,,4.0,,,,8086.5850260931,7000.0,7000.0,0.0,2010-10-01,Nov-2013
16383,Fully Paid,,9.0,,,,13964.3036012074,12000.0,12000.0,1.0,2010-10-01,Aug-2013
16384,Charged Off,,7.0,,,,2215.739999999981,2500.0,2500.0,1.0,2010-10-01,Feb-2013
16385,Fully Paid,,12.0,,,,30971.4694209078,21250.0,21250.0,0.0,2010-09-01,Oct-2015
16386,Fully Paid,,11.0,,,,7614.3130252843,6000.0,6000.0,2.0,2010-09-01,May-2014
16387,Fully Paid,,3.0,,,48.0,15284.302154149203,12000.0,12000.0,1.0,2010-09-01,Oct-2013
16388,Fully Paid,,7.0,,,,9864.9631629348,9000.0,9000.0,0.0,2010-09-01,Oct-2012
16389,Fully Paid,,19.0,,,6.0,13514.3860353191,12000.0,12000.0,1.0,2010-09-01,Oct-2013
16390,Charged Off,,12.0,,,34.0,14924.329999999998,24000.0,24000.0,1.0,2010-09-01,Jan-2012
16391,Fully Paid,,7.0,,,,7994.059102075799,7100.0,7100.0,0.0,2010-09-01,Aug-2013
16392,Charged Off,,4.0,,,,7442.800000000086,6000.0,6000.0,2.0,2010-09-01,Apr-2015
16393,Fully Paid,,9.0,,,78.0,9274.1680131676,7500.0,7500.0,1.0,2010-09-01,Oct-2013
16394,Fully Paid,,7.0,,,,16441.5128913746,14000.0,14000.0,1.0,2010-09-01,Sep-2013
16395,Fully Paid,,10.0,,,28.0,13281.530016189095,9600.0,9600.0,2.0,2010-09-01,Jul-2015
16396,Fully Paid,,10.0,,,,3162.1303102674,2500.0,2500.0,3.0,2010-08-01,Sep-2013
16397,Fully Paid,,2.0,,,39.0,4959.498164016,4000.0,4000.0,1.0,2010-08-01,Feb-2013
16398,Fully Paid,,4.0,,,79.0,1825.714409339,1500.0,1500.0,2.0,2010-08-01,Sep-2013
16399,Fully Paid,,7.0,,,,25593.5400123914,19400.0,19400.0,1.0,2010-08-01,Sep-2015
16400,Fully Paid,,8.0,,,,37626.34027178471,25000.0,25000.0,0.0,2010-08-01,Aug-2014
16401,Fully Paid,,6.0,,,56.0,7464.694480320399,6000.0,6000.0,0.0,2010-08-01,Jul-2013
16402,Charged Off,,4.0,,,27.0,629.84,4750.0,4750.0,0.0,2010-08-01,Dec-2010
16403,Fully Paid,,5.0,,,29.0,7421.178281651302,6400.0,6400.0,1.0,2010-08-01,Jul-2012
16404,Fully Paid,,9.0,,,80.0,3085.1017226790004,3000.0,3000.0,1.0,2010-08-01,Nov-2010
16405,Fully Paid,,13.0,,,49.0,16934.728384880902,14000.0,14000.0,0.0,2010-07-01,Jan-2012
16406,Fully Paid,,6.0,,,19.0,8581.302933585499,7000.0,7000.0,2.0,2010-07-01,Aug-2013
16407,Fully Paid,,9.0,,,8.0,12833.2570640903,9600.0,9600.0,1.0,2010-07-01,Sep-2013
16408,Fully Paid,,8.0,,,,12431.3320171063,10000.0,10000.0,1.0,2010-07-01,Aug-2013
16409,Fully Paid,,9.0,,,,14904.88919562,14000.0,14000.0,2.0,2010-07-01,Sep-2011
16410,Charged Off,,9.0,,,35.0,6367.28,6000.0,6000.0,0.0,2010-07-01,Feb-2013
16411,Fully Paid,,5.0,,,37.0,4962.849021731599,4000.0,4000.0,1.0,2010-07-01,May-2013
16412,Fully Paid,,11.0,,,78.0,9290.887097942,8000.0,8000.0,0.0,2010-07-01,Aug-2012
16413,Fully Paid,,18.0,,,22.0,9894.3599940144,7500.0,7500.0,1.0,2010-07-01,Jul-2015
16414,Charged Off,,3.0,,,,3619.92,5000.0,5000.0,0.0,2010-07-01,Apr-2012
16415,Fully Paid,,15.0,,,,14092.5399549455,12000.0,12000.0,0.0,2010-07-01,Jul-2013
16416,Fully Paid,,21.0,,,8.0,34002.0998919948,22000.0,22000.0,0.0,2010-07-01,Jul-2015
16417,Fully Paid,,15.0,,,,20072.8744621664,17000.0,17000.0,1.0,2010-06-01,Jul-2013
16418,Fully Paid,,21.0,,,,4455.876628831898,4000.0,4000.0,5.0,2010-06-01,Jul-2013
16419,Fully Paid,,12.0,,,,15140.6872725932,20000.0,13100.0,0.0,2010-06-01,Jul-2012
16420,Fully Paid,,18.0,,,,16973.3974705164,25000.0,15950.0,4.0,2010-06-01,Dec-2010
16421,Fully Paid,,5.0,,,16.0,6452.840002732901,4500.0,4500.0,0.0,2010-06-01,Jun-2015
16422,Fully Paid,,7.0,,,,7160.665959361801,6000.0,6000.0,0.0,2010-06-01,Jun-2013
16423,Fully Paid,,19.0,,,,5860.6273362723,5300.0,5300.0,0.0,2010-05-01,Sep-2012
16424,Fully Paid,,5.0,,,10.0,6803.540373802702,5600.0,5600.0,0.0,2010-05-01,Jun-2013
16425,Fully Paid,,5.0,,,,5730.8367923115,4800.0,4800.0,0.0,2010-05-01,May-2012
16426,Fully Paid,,12.0,,,25.0,2129.778141094199,2000.0,2000.0,3.0,2010-05-01,Nov-2010
16427,Fully Paid,,6.0,,,,11294.1709334265,16000.0,10475.0,1.0,2010-05-01,Jul-2011
16428,Fully Paid,,11.0,,,,16552.8856001444,20000.0,12800.0,1.0,2010-05-01,Jun-2015
16429,Fully Paid,,16.0,,,,5600.0590559001,5000.0,5000.0,3.0,2010-05-01,Jun-2013
16430,Fully Paid,,9.0,,,,18508.541138636007,25000.0,15875.0,0.0,2010-05-01,May-2013
16431,Fully Paid,,7.0,,,38.0,9978.5046394603,8000.0,8000.0,0.0,2010-05-01,May-2013
16432,Fully Paid,,11.0,,,,28283.672956473707,24000.0,24000.0,0.0,2010-05-01,May-2013
16433,Charged Off,,5.0,,,,1915.03,4500.0,4500.0,0.0,2010-05-01,Jun-2011
16434,Fully Paid,,11.0,,,,4431.239875312001,4000.0,4000.0,2.0,2010-05-01,May-2013
16435,Charged Off,,9.0,,,,5803.18,6000.0,6000.0,0.0,2010-04-01,Oct-2012
16436,Fully Paid,,9.0,,,,14219.0311194057,12000.0,12000.0,0.0,2010-04-01,May-2013
16437,Fully Paid,,19.0,,,49.0,11785.3349832052,10000.0,10000.0,0.0,2010-04-01,Apr-2013
16438,Fully Paid,,17.0,,,,3940.0583585472,3600.0,3600.0,1.0,2010-03-01,Jul-2012
16439,Fully Paid,,9.0,,,,7961.595008494676,7000.0,7000.0,0.0,2010-03-01,Jun-2012
16440,Fully Paid,,10.0,,,,8206.094889611,7000.0,7000.0,1.0,2010-03-01,Apr-2013
16441,Charged Off,,7.0,,,30.0,10421.76,9600.0,9600.0,0.0,2010-03-01,Jan-2013
16442,Charged Off,,15.0,,,,875.88,7000.0,7000.0,1.0,2010-03-01,Jul-2010
16443,Fully Paid,,11.0,,,,29417.8070718726,25000.0,25000.0,1.0,2010-03-01,Nov-2011
16444,Fully Paid,,3.0,,,,6139.2479719248,5000.0,5000.0,0.0,2010-03-01,Mar-2013
16445,Fully Paid,,11.0,,,17.0,8648.779006349201,8000.0,8000.0,1.0,2010-03-01,Jun-2011
16446,Fully Paid,,23.0,,,17.0,18611.8951835595,15000.0,15000.0,1.0,2010-03-01,Mar-2013
16447,Fully Paid,,11.0,,,,18935.1821884877,16000.0,16000.0,0.0,2010-03-01,Dec-2011
