user_id,loan_status,real_name_verified,age,is_student,is_blacklisted,is_unhealthy_4g_user,network_age_months,last_payment_months_ago,last_payment_amount,avg_monthly_spending_6_months,current_bill_total,current_account_balance,has_outstanding_payment,call_fee_sensitivity,contacts_this_month,is_frequent_mall_visitor,avg_mall_visits_3_months,visited_fuzhou_cangshan_wanda,visited_fuzhou_sam_club,watched_movie,visited_scenic_spot,used_sports_facility,online_shopping_app_usage,logistics_app_usage,finance_app_usage,video_app_usage,airplane_app_usage,train_app_usage,travel_info_app_usage,credit_score,created_at,updated_at
15249,Current,False,,False,False,False,8.0,,188.24,188.24,6000.0,290590.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,775.0,2018-05-01,Feb-2019
15250,Current,True,,False,False,False,,47.0,610.33,310.33,10000.0,99223.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,735.0,2018-05-01,Feb-2019
15251,Current,False,,False,False,False,3.0,,69.82,69.82,2000.0,102378.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Feb-2019
15252,Fully Paid,False,,False,False,False,,68.0,6439.56,248.71,8000.0,271375.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2018-05-01,Feb-2019
15253,Fully Paid,False,,False,False,False,3.0,,15849.1,549.15,18000.0,384779.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,790.0,2018-05-01,Dec-2018
15254,Fully Paid,False,,False,False,False,2.0,52.0,9014.23,294.87,9000.0,187504.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Jun-2018
15255,Current,False,,False,False,False,,,78.08,78.08,2400.0,22971.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2018-05-01,Feb-2019
15256,Fully Paid,False,,False,False,False,,,5320.87,164.77,5300.0,197507.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,790.0,2018-05-01,Jun-2018
15257,Current,False,,False,False,False,1.0,,110.88,110.88,3600.0,5782.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,735.0,2018-05-01,Feb-2019
15258,Current,True,,False,False,False,,32.0,775.21,775.21,24000.0,464834.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Feb-2019
15259,Current,False,,False,False,False,,36.0,1077.99,1077.99,35000.0,13951.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Feb-2019
15260,Charged Off,True,,False,True,False,8.0,14.0,275.34,275.34,10000.0,105392.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-06-01,Oct-2018
15261,Fully Paid,False,,False,False,False,,,3992.06,148.59,4600.0,84649.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,740.0,2018-06-01,Jan-2019
15262,Current,True,,False,False,False,6.0,78.0,1061.54,1061.54,30000.0,196450.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-06-01,Mar-2019
15263,Current,False,,False,True,False,2.0,18.0,363.44,363.44,11800.0,355458.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Feb-2019
15264,Current,False,,False,False,False,,,307.88,307.88,9600.0,214638.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Feb-2019
15265,Current,False,,False,False,False,,28.0,492.37,492.37,14400.0,2732.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Feb-2019
15266,Late (31-120 days),True,,False,False,False,,,878.71,878.71,35000.0,86301.0,True,,1.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Feb-2019
15267,Current,True,,False,False,False,8.0,,558.82,558.82,24000.0,20580.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Feb-2019
15268,Fully Paid,True,,False,False,False,,53.0,13309.12,402.78,13250.0,306777.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Jun-2018
15269,Fully Paid,False,,False,False,False,1.0,,10233.36,387.61,12000.0,11638.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Jan-2019
15270,Current,False,,False,False,False,2.0,,228.24,228.24,6450.0,307802.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Feb-2019
15271,Current,False,,False,False,False,3.0,,163.82,163.82,5000.0,67749.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2018-05-01,Feb-2019
15272,Current,False,,False,False,False,,39.0,384.59,384.59,15000.0,319296.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Mar-2019
15273,Current,False,,False,False,False,,,420.82,420.82,20000.0,41949.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,785.0,2018-05-01,Mar-2019
15274,Current,False,,False,False,False,,,688.76,688.76,32000.0,44568.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Feb-2019
15275,Current,False,,False,False,False,,,184.8,184.8,6000.0,23314.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,745.0,2018-05-01,Mar-2019
15276,Current,False,,False,False,False,,61.0,213.19,213.19,6600.0,52625.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15277,Current,False,,False,True,False,6.0,6.0,145.52,145.52,4000.0,8088.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15278,Current,False,,False,False,False,,75.0,327.39,310.88,10000.0,19675.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Mar-2019
15279,Fully Paid,False,,False,False,False,2.0,,10010.11,332.77,10000.0,10799.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Jun-2018
15280,Current,True,,False,False,False,,26.0,437.67,437.67,12800.0,438368.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15281,Fully Paid,True,,False,False,False,,,33883.03,878.71,35000.0,399638.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,695.0,2018-05-01,Dec-2018
15282,Current,False,,False,False,False,,,614.7,614.7,26400.0,29445.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,760.0,2018-05-01,Mar-2019
15283,Current,False,,False,False,False,5.0,70.0,484.51,484.51,15000.0,13539.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15284,Fully Paid,False,,False,True,False,,16.0,22.47,139.63,4000.0,81730.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Mar-2019
15285,Current,False,,False,False,False,4.0,27.0,122.04,122.04,4000.0,367289.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Mar-2019
15286,Current,True,,False,False,False,7.0,28.0,239.13,239.13,6400.0,157114.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15287,Current,False,,False,False,False,2.0,,177.66,177.66,5500.0,44305.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Mar-2019
15288,Current,False,,False,False,False,4.0,,484.51,484.51,15000.0,203528.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Mar-2019
15289,Current,False,,False,True,False,2.0,22.0,688.76,688.76,32000.0,219023.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Mar-2019
15290,Current,True,,False,False,False,,,1220.33,1220.33,40000.0,428518.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,765.0,2018-05-01,Mar-2019
15291,Current,True,,False,False,False,5.0,76.0,416.22,416.22,12000.0,27907.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Mar-2019
15292,Current,True,,False,False,False,5.0,,1180.31,1180.31,35000.0,259287.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Mar-2019
15293,Current,False,,False,False,False,1.0,,168.62,168.62,5600.0,10199.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15294,Current,False,,False,False,False,8.0,,310.88,310.88,10000.0,270403.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,775.0,2018-05-01,Mar-2019
15295,Current,True,,False,False,False,,,340.93,340.93,9500.0,37206.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15296,Current,True,,False,False,False,7.0,,337.6,337.6,12000.0,51913.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Feb-2019
15297,Current,True,,False,False,False,,31.0,884.85,884.85,24000.0,163739.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15298,Fully Paid,False,,False,False,False,7.0,,204.03,269.79,8000.0,66247.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2018-05-01,Feb-2019
15299,Current,True,,False,False,False,,30.0,801.35,801.35,30000.0,326183.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15300,Current,False,,False,False,False,,57.0,455.68,455.68,20000.0,256318.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15301,Current,False,,False,False,False,2.0,,932.64,932.64,30000.0,349911.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15302,Fully Paid,True,,False,True,False,3.0,4.0,19569.94,698.12,20000.0,369938.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Aug-2018
15303,Current,True,,False,False,False,,,335.93,335.93,10400.0,131942.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15304,Current,False,,False,False,False,2.0,,193.81,193.81,6000.0,132755.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15305,Current,False,,False,False,False,2.0,,481.06,481.06,15000.0,170808.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Mar-2019
15306,Current,False,,False,False,False,8.0,69.0,589.73,589.73,18000.0,68365.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15307,Current,False,,False,False,False,7.0,42.0,327.63,327.63,10000.0,120890.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15308,Current,False,,False,True,False,,12.0,455.68,455.68,20000.0,80267.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15309,Current,False,,False,False,False,,,744.86,744.86,35000.0,37832.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Mar-2019
15310,Current,False,,False,False,False,7.0,28.0,332.77,332.77,10000.0,33045.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15311,Current,False,,False,False,False,,,737.38,737.38,20000.0,10946.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Mar-2019
15312,Current,False,,False,False,False,,64.0,300.29,300.29,15000.0,254666.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,770.0,2018-05-01,Mar-2019
15313,Current,False,,False,False,False,,65.0,1132.31,1132.31,32000.0,2779.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15314,Current,True,,False,True,False,2.0,21.0,345.65,345.65,10525.0,375506.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2018-05-01,Mar-2019
15315,Fully Paid,True,,False,False,False,4.0,,36221.0,783.63,36000.0,216177.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2018-05-01,Jun-2018
15316,Current,False,,False,True,False,,4.0,947.15,947.15,30000.0,36868.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15317,Current,False,,False,False,False,5.0,,688.62,688.62,20000.0,270267.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2018-05-01,Mar-2019
15318,Current,False,,False,False,False,4.0,57.0,160.36,160.36,5000.0,11058.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,720.0,2018-05-01,Mar-2019
15319,Current,False,,False,True,False,,5.0,481.06,481.06,15000.0,35793.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15320,Current,True,,False,False,False,2.0,,526.03,526.03,25000.0,95276.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,740.0,2018-05-01,Mar-2019
15321,Current,False,,False,False,False,8.0,,1079.14,1079.14,32000.0,420156.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15322,Current,False,,False,False,False,,,156.87,156.87,5000.0,12407.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15323,Current,False,,False,False,False,,51.0,166.39,166.39,5000.0,21754.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15324,In Grace Period,True,,False,False,False,5.0,,673.13,641.08,24000.0,29776.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Mar-2019
15325,Fully Paid,False,,False,True,False,5.0,4.0,1.83,607.02,18000.0,36607.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Jan-2019
15326,Current,False,,False,False,False,3.0,,615.46,615.46,18000.0,46727.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Mar-2019
15327,Current,False,,False,True,False,6.0,19.0,369.6,369.6,12000.0,63164.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15328,Current,False,,False,True,False,1.0,20.0,862.47,862.47,25575.0,100585.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Feb-2019
15329,Current,True,,False,False,False,3.0,32.0,961.92,961.92,40000.0,22183.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15330,Current,False,,False,True,False,4.0,21.0,353.09,353.09,15000.0,32580.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Mar-2019
15331,Current,False,,False,False,False,,,365.45,365.45,12000.0,19889.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,765.0,2018-05-01,Mar-2019
15332,Current,False,,False,False,False,,,566.16,566.16,16000.0,19275.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15333,Current,False,,False,True,False,3.0,15.0,551.83,551.83,17000.0,505633.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Mar-2019
15334,Current,False,,False,True,False,8.0,12.0,500.48,500.48,25000.0,197721.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2018-05-01,Mar-2019
15335,Current,False,,False,False,False,3.0,71.0,91.74,91.74,2800.0,1398.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15336,Current,False,,False,False,False,2.0,,258.93,258.93,11000.0,29244.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15337,Current,True,,False,False,False,,,267.73,267.73,12000.0,248787.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,760.0,2018-05-01,Mar-2019
15338,Current,False,,False,False,False,,40.0,530.77,530.77,15000.0,8453.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15339,Current,False,,False,False,False,2.0,41.0,401.59,401.59,18000.0,107972.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15340,Current,False,,False,False,False,5.0,67.0,1061.54,1061.54,30000.0,294186.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15341,Fully Paid,True,,False,False,False,,28.0,24007.19,688.35,25000.0,54608.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Jan-2019
15342,Current,False,,False,True,False,,17.0,163.82,163.82,5000.0,4092.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15343,Fully Paid,True,,False,False,False,2.0,,4046.27,160.36,5000.0,1910.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,735.0,2018-05-01,Feb-2019
15344,Current,False,,False,False,False,,78.0,232.94,232.94,7000.0,25830.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15345,Fully Paid,False,,False,False,False,2.0,,14027.21,369.2,14400.0,22266.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Nov-2018
15346,Fully Paid,False,,False,False,False,,,3627.74,122.04,4000.0,110390.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,770.0,2018-05-01,Oct-2018
15347,Current,False,,False,False,False,9.0,,1101.79,1101.79,32000.0,34466.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15348,Current,False,,False,False,False,,,698.12,698.12,20000.0,65321.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15349,Current,False,,False,False,False,3.0,38.0,1439.19,739.19,24000.0,96058.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,720.0,2018-05-01,Mar-2019
15350,Current,False,,False,False,False,,,465.5,465.5,15000.0,352050.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,800.0,2018-05-01,Feb-2019
15351,Current,False,,False,False,False,,28.0,353.85,353.85,10000.0,17117.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15352,Fully Paid,True,,False,False,False,,41.0,5874.27,206.73,6400.0,50814.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2018-05-01,Oct-2018
15353,Current,False,,False,False,False,,39.0,941.2,941.2,30000.0,173769.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,710.0,2018-05-01,Mar-2019
15354,Current,False,,False,False,False,6.0,78.0,388.43,388.43,20000.0,242400.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2018-05-01,Mar-2019
15355,Current,False,,False,False,False,,39.0,1088.08,1088.08,35000.0,243802.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,760.0,2018-05-01,Mar-2019
15356,Current,False,,False,False,False,4.0,74.0,477.4,477.4,15500.0,62647.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Mar-2019
15357,Current,False,,False,True,False,,5.0,341.93,341.93,10000.0,127526.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15358,Current,False,,False,False,False,2.0,,232.84,232.84,10000.0,8088.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2018-05-01,Mar-2019
15359,Current,False,,False,False,False,4.0,,156.87,156.87,5000.0,35205.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,740.0,2018-05-01,Mar-2019
15360,Current,True,,False,False,False,3.0,,841.64,841.64,40000.0,389276.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,775.0,2018-05-01,Mar-2019
15361,Current,False,,False,False,False,,33.0,125.5,125.5,4000.0,12477.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Mar-2019
15362,Current,True,,False,False,False,2.0,,384.59,384.59,15000.0,105763.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Mar-2019
15363,Current,False,,False,False,False,,,455.44,455.44,14650.0,113516.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2018-05-01,Mar-2019
15364,Current,False,,False,False,False,,,1053.86,1053.86,35000.0,868246.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Mar-2019
15365,Fully Paid,False,,False,False,False,7.0,,5526.48,167.8,5500.0,300677.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,740.0,2018-05-01,Jun-2018
15366,Current,False,,False,False,False,,,332.77,332.77,10000.0,45688.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15367,Current,False,,False,False,False,,73.0,491.27,491.27,20000.0,23645.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15368,Current,False,,False,False,False,3.0,,199.86,199.86,6100.0,4551.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Mar-2019
15369,Current,False,,False,False,False,5.0,,481.25,481.25,15625.0,63887.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,770.0,2018-05-01,Mar-2019
15370,Charged Off,False,,False,True,False,,12.0,318.47,318.47,9000.0,177696.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Jun-2018
15371,Current,False,,False,False,False,,78.0,308.0,308.0,10000.0,37045.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2018-05-01,Mar-2019
15372,Current,False,,False,False,False,3.0,,261.14,261.14,8400.0,101633.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15373,Current,False,,False,True,False,6.0,1.0,315.72,315.72,10000.0,317559.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Mar-2019
15374,Current,False,,False,False,False,,,267.12,267.12,10000.0,133377.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2018-05-01,Mar-2019
15375,Current,False,,False,False,False,6.0,,252.5,252.5,12000.0,308935.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,755.0,2018-05-01,Mar-2019
15376,Current,False,,False,False,False,3.0,,610.17,610.17,20000.0,36436.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,780.0,2018-05-01,Mar-2019
15377,Current,False,,False,False,False,4.0,,1280.01,1280.01,40000.0,626278.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,770.0,2018-05-01,Mar-2019
15378,Current,True,,False,False,False,2.0,79.0,877.73,877.73,30000.0,52365.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Feb-2019
15379,Current,False,,False,True,False,,7.0,360.72,360.72,15000.0,240458.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,735.0,2018-05-01,Mar-2019
15380,Current,False,,False,False,False,4.0,,261.54,261.54,7000.0,11901.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2018-05-01,Mar-2019
15381,Current,True,,False,False,False,,,731.44,731.44,25000.0,293878.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Mar-2019
15382,Fully Paid,False,,False,False,False,3.0,,2275.22,320.71,10000.0,47883.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2018-05-01,Feb-2019
15383,Current,False,,False,False,False,3.0,,1061.54,1061.54,30000.0,26850.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Mar-2019
15384,Current,False,,False,True,False,5.0,17.0,134.9,134.9,4000.0,9806.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Mar-2019
15385,Current,False,,False,False,False,2.0,,192.43,192.43,6000.0,140341.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2018-05-01,Mar-2019
15386,Current,False,,False,False,False,8.0,75.0,736.9,736.9,30000.0,558849.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Mar-2019
15387,Current,False,,False,True,False,5.0,10.0,186.82,186.82,5000.0,20448.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Mar-2019
15388,Current,False,,False,False,False,,,231.0,231.0,7500.0,38350.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,765.0,2018-05-01,Mar-2019
15389,Current,True,,False,False,False,,,177.66,177.66,5500.0,29411.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15390,Current,False,,False,False,False,1.0,25.0,746.11,746.11,24000.0,206789.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,745.0,2018-05-01,Mar-2019
15391,Current,True,,False,False,False,,,641.41,641.41,20000.0,40485.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,730.0,2018-05-01,Mar-2019
15392,Current,False,,False,False,False,,,523.59,523.59,15000.0,21076.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15393,Current,False,,False,False,False,1.0,,391.44,391.44,13000.0,63105.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,745.0,2018-05-01,Mar-2019
15394,Current,False,,False,False,False,9.0,,154.0,154.0,5000.0,351469.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2018-05-01,Mar-2019
15395,Current,False,,False,False,False,8.0,39.0,196.58,196.58,6000.0,4257.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15396,Fully Paid,False,,False,False,False,,,32945.29,854.8,34800.0,40320.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Dec-2018
15397,Fully Paid,False,,False,False,False,8.0,,19610.73,724.15,19000.0,408275.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Jul-2018
15398,Current,True,,False,False,False,6.0,,345.11,345.11,11000.0,298979.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2018-05-01,Mar-2019
15399,Fully Paid,False,,False,False,False,4.0,,20040.5,425.64,20000.0,5322.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,765.0,2018-05-01,May-2018
15400,In Grace Period,False,,False,False,False,,,785.17,785.17,30000.0,464158.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15401,Current,False,,False,False,False,,,203.85,203.85,6000.0,7247.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,670.0,2018-05-01,Mar-2019
15402,Current,True,,False,False,False,5.0,,323.01,323.01,10000.0,143378.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2018-05-01,Mar-2019
15403,Current,False,,False,False,False,4.0,,196.15,196.15,6000.0,27090.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
15404,Current,False,,False,False,False,,39.0,206.59,206.59,6000.0,386512.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15405,Current,False,,False,False,False,8.0,38.0,500.66,500.66,15500.0,198562.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15406,Current,False,,False,False,False,,,1333.96,1333.96,35000.0,1120.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,790.0,2018-05-01,Mar-2019
15407,Current,False,,False,False,False,3.0,,397.25,384.85,12000.0,40197.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2018-05-01,Mar-2019
15408,Current,False,,False,False,False,5.0,,510.76,510.76,24000.0,350612.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2018-05-01,Mar-2019
15409,Current,False,,False,False,False,6.0,,451.66,451.66,15000.0,71860.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2018-05-01,Mar-2019
15410,Current,False,,False,False,False,,48.0,283.08,283.08,8000.0,114780.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2018-05-01,Mar-2019
15411,Current,False,,False,False,False,4.0,24.0,152.46,152.46,4000.0,32186.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2018-05-01,Mar-2019
