id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
122225385,,35000.0,35000.0,35000.0, 36 months,9.44,1120.18,B,B1,Project Manager,9 years,MORTGAGE,212000.0,Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122225385,,home_improvement,Home improvement,283xx,NC,15.83,1.0,Jun-1996,690.0,694.0,1.0,16.0,,16.0,0.0,45358.0,69.5,35.0,w,20654.88,20654.88,17904.52,17904.52,14345.12,3559.4,0.0,0.0,0.0,Feb-2019,1120.18,Apr-2019,Mar-2019,629.0,625.0,0.0,,1.0,Individual,,,,0.0,0.0,76322.0,3.0,3.0,1.0,2.0,4.0,30964.0,67.0,2.0,2.0,8532.0,68.0,65300.0,1.0,2.0,4.0,4.0,5871.0,14084.0,61.9,0.0,0.0,69.0,256.0,0.0,0.0,2.0,28.0,,1.0,16.0,0.0,5.0,10.0,6.0,9.0,4.0,13.0,29.0,10.0,16.0,0.0,0.0,0.0,3.0,94.3,20.0,0.0,0.0,149966.0,76322.0,37000.0,84666.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122192173,,9950.0,9950.0,9950.0, 36 months,10.42,323.03,B,B3,Professional Engineer 1,10+ years,MORTGAGE,98700.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122192173,,debt_consolidation,Debt consolidation,105xx,NY,4.65,1.0,Feb-1992,660.0,664.0,0.0,23.0,,8.0,0.0,2949.0,71.9,18.0,w,5898.48,5898.48,5188.02,5188.02,4051.52,1120.35,16.15,0.0,0.0,Feb-2019,323.03,Apr-2019,Mar-2019,689.0,685.0,0.0,38.0,1.0,Individual,,,,0.0,7872.0,178325.0,0.0,4.0,1.0,2.0,12.0,26809.0,96.0,0.0,1.0,2610.0,85.0,4100.0,0.0,0.0,0.0,4.0,22291.0,1151.0,71.9,0.0,0.0,73.0,308.0,24.0,10.0,2.0,24.0,38.0,,38.0,7.0,2.0,2.0,2.0,8.0,6.0,2.0,9.0,2.0,8.0,0.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0,230146.0,29758.0,4100.0,27961.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122193940,,9000.0,9000.0,9000.0, 36 months,15.05,312.21,C,C4,DELI PRODUCTION,9 years,RENT,48000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122193940,,debt_consolidation,Debt consolidation,339xx,FL,27.58,0.0,Mar-2007,675.0,679.0,0.0,45.0,,12.0,0.0,12656.0,77.2,15.0,w,5492.34,5492.34,4987.84,4987.84,3507.66,1480.18,0.0,0.0,0.0,Mar-2019,312.21,Apr-2019,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,25591.0,0.0,2.0,0.0,1.0,22.0,12935.0,41.0,0.0,0.0,2562.0,53.0,16400.0,0.0,1.0,0.0,1.0,2133.0,832.0,93.2,0.0,0.0,110.0,127.0,59.0,22.0,0.0,62.0,45.0,,45.0,0.0,6.0,8.0,6.0,6.0,4.0,10.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,93.3,100.0,0.0,0.0,48329.0,25591.0,12300.0,31929.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121431742,,6000.0,6000.0,6000.0, 36 months,9.44,192.03,B,B1,Bartender ,1 year,RENT,70000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121431742,,medical,Medical expenses,840xx,UT,13.44,0.0,Oct-2007,715.0,719.0,0.0,48.0,,11.0,0.0,11250.0,30.5,24.0,w,3541.91,3541.91,3069.33,3069.33,2458.09,611.24,0.0,0.0,0.0,Feb-2019,192.03,Apr-2019,Mar-2019,659.0,655.0,0.0,,1.0,Individual,,,,0.0,0.0,32540.0,1.0,4.0,0.0,2.0,19.0,21290.0,77.0,2.0,3.0,6117.0,50.0,36900.0,0.0,4.0,3.0,5.0,2958.0,21670.0,32.1,0.0,0.0,119.0,120.0,6.0,6.0,0.0,6.0,,8.0,48.0,0.0,4.0,7.0,4.0,7.0,9.0,7.0,15.0,7.0,11.0,0.0,0.0,0.0,2.0,95.8,25.0,0.0,0.0,64563.0,32540.0,31900.0,27663.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122214317,,3000.0,3000.0,3000.0, 36 months,16.02,105.51,C,C5,Insurance Mgr,10+ years,RENT,102000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122214317,,debt_consolidation,Debt consolidation,773xx,TX,25.83,0.0,Mar-1994,675.0,679.0,2.0,,14.0,8.0,6.0,6575.0,72.3,24.0,w,1840.95,1840.95,1685.49,1685.49,1159.05,526.44,0.0,0.0,0.0,Mar-2019,105.51,Apr-2019,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,54903.0,2.0,4.0,2.0,8.0,1.0,48328.0,48.0,0.0,1.0,3240.0,53.0,9100.0,5.0,0.0,3.0,9.0,6863.0,1025.0,86.5,0.0,0.0,149.0,283.0,22.0,1.0,0.0,63.0,,2.0,,0.0,3.0,3.0,3.0,3.0,18.0,4.0,6.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,6.0,81250.0,54903.0,7600.0,72150.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122200984,,5000.0,5000.0,5000.0, 36 months,7.21,154.87,A,A3,Program Director,3 years,RENT,60000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122200984,,credit_card,Credit card refinancing,973xx,OR,24.18,0.0,Jul-2005,735.0,739.0,0.0,45.0,,5.0,0.0,8536.0,32.8,26.0,w,2910.16,2910.16,2478.63,2478.63,2089.84,388.79,0.0,0.0,0.0,Mar-2019,154.87,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,127802.0,0.0,2.0,0.0,1.0,21.0,119266.0,45.0,0.0,0.0,4542.0,37.0,26000.0,0.0,0.0,0.0,1.0,25560.0,17464.0,32.8,0.0,0.0,137.0,147.0,37.0,21.0,0.0,69.0,45.0,,45.0,0.0,2.0,2.0,3.0,6.0,20.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,0.0,157258.0,127802.0,26000.0,131258.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121789261,,6650.0,6650.0,6650.0, 36 months,12.62,222.85,C,C1,Senior IT Financial Analyst,10+ years,RENT,121000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121789261,,debt_consolidation,Debt consolidation,018xx,MA,7.31,0.0,Nov-2006,660.0,664.0,0.0,35.0,,12.0,0.0,4268.0,38.8,19.0,w,4000.59,4000.59,3560.94,3560.94,2649.41,911.53,0.0,0.0,0.0,Mar-2019,222.85,Apr-2019,Mar-2019,644.0,640.0,0.0,36.0,1.0,Individual,,,,0.0,50.0,53801.0,0.0,3.0,1.0,2.0,10.0,49533.0,104.0,1.0,2.0,3881.0,92.0,11000.0,2.0,0.0,7.0,4.0,4891.0,1119.0,77.6,0.0,0.0,115.0,131.0,10.0,10.0,0.0,113.0,39.0,10.0,35.0,2.0,1.0,3.0,1.0,5.0,5.0,9.0,14.0,3.0,11.0,0.0,0.0,0.0,2.0,83.3,100.0,0.0,0.0,58712.0,53801.0,5000.0,47712.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122207918,,15000.0,15000.0,15000.0, 36 months,18.06,542.74,D,D2,Sr Manager-Information Technology,10+ years,MORTGAGE,165000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122207918,,credit_card,Credit card refinancing,062xx,CT,25.55,0.0,Feb-1999,705.0,709.0,1.0,,,13.0,0.0,54266.0,80.8,32.0,w,9313.43,9313.43,8668.79,8668.79,5686.57,2982.22,0.0,0.0,0.0,Mar-2019,542.74,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,396099.0,0.0,3.0,1.0,4.0,12.0,112394.0,87.0,0.0,2.0,19619.0,82.0,67200.0,2.0,3.0,2.0,7.0,30469.0,8430.0,85.6,0.0,0.0,156.0,224.0,23.0,12.0,5.0,24.0,,2.0,,0.0,7.0,9.0,7.0,10.0,12.0,9.0,15.0,9.0,13.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,432417.0,166660.0,58700.0,127817.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121324285,,27000.0,27000.0,27000.0, 36 months,12.62,904.81,C,C1,Waitress ,< 1 year,OWN,50000.0,Source Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121324285,,debt_consolidation,Debt consolidation,076xx,NJ,18.19,0.0,Aug-2014,685.0,689.0,1.0,,,14.0,0.0,13357.0,40.2,15.0,w,16242.91,16242.91,14458.03,14458.03,10757.09,3700.94,0.0,0.0,0.0,Mar-2019,904.81,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Joint App,140000.0,16.08,Source Verified,0.0,0.0,17660.0,1.0,1.0,0.0,1.0,21.0,4303.0,42.0,4.0,9.0,1933.0,41.0,33200.0,1.0,0.0,2.0,10.0,1261.0,8838.0,41.1,0.0,0.0,38.0,34.0,1.0,1.0,0.0,1.0,,6.0,,0.0,5.0,12.0,6.0,6.0,2.0,13.0,13.0,12.0,14.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,43527.0,17660.0,15000.0,10327.0,33203.0,640.0,644.0,Jul-2009,3.0,0.0,21.0,72.4,4.0,27.0,0.0,0.0,47.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121896348,,20000.0,20000.0,20000.0, 36 months,7.97,626.46,A,A5,Accountant,3 years,RENT,48000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121896348,,debt_consolidation,Debt consolidation,300xx,GA,16.7,0.0,Aug-2013,765.0,769.0,1.0,,,10.0,0.0,6158.0,13.7,13.0,w,11696.09,11696.09,10014.5,10014.5,8303.91,1710.59,0.0,0.0,0.0,Mar-2019,626.46,Apr-2019,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,17635.0,1.0,2.0,1.0,1.0,10.0,11477.0,35.0,1.0,5.0,1368.0,23.0,44900.0,0.0,0.0,1.0,6.0,1764.0,33549.0,12.6,0.0,0.0,42.0,50.0,1.0,1.0,0.0,1.0,,0.0,,0.0,5.0,6.0,6.0,8.0,2.0,8.0,11.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,78200.0,17635.0,38400.0,33300.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
120644688,,10000.0,10000.0,10000.0, 36 months,7.35,310.38,A,A4,Technical Writer,10+ years,MORTGAGE,77000.0,Source Verified,2017-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120644688,,home_improvement,Home improvement,920xx,CA,4.54,0.0,Apr-2001,780.0,784.0,1.0,,,13.0,0.0,2884.0,5.1,19.0,w,0.0,0.0,10546.213758147,10546.21,10000.0,546.21,0.0,0.0,0.0,Sep-2018,7756.87,,Mar-2019,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,381450.0,2.0,1.0,1.0,1.0,9.0,5750.0,82.0,2.0,3.0,2874.0,14.0,57000.0,1.0,0.0,4.0,5.0,29342.0,40516.0,6.6,0.0,0.0,76.0,198.0,4.0,4.0,1.0,11.0,,4.0,,0.0,2.0,2.0,6.0,8.0,4.0,11.0,14.0,2.0,13.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,439250.0,8634.0,43400.0,7000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122205283,,26000.0,26000.0,26000.0, 36 months,7.07,803.64,A,A2,Director of Operational Risk Management,10+ years,MORTGAGE,170000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122205283,,debt_consolidation,Debt consolidation,230xx,VA,13.66,0.0,Jan-1983,730.0,734.0,1.0,,,15.0,0.0,38846.0,34.1,33.0,w,15119.93,15119.93,12848.03,12848.03,10880.07,1967.96,0.0,0.0,0.0,Mar-2019,803.64,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,295031.0,2.0,2.0,0.0,1.0,18.0,13674.0,42.0,2.0,6.0,17384.0,35.0,113800.0,1.0,0.0,1.0,7.0,21074.0,60278.0,38.4,0.0,0.0,164.0,319.0,3.0,3.0,4.0,17.0,,3.0,,0.0,6.0,8.0,8.0,13.0,6.0,11.0,22.0,8.0,15.0,0.0,0.0,0.0,2.0,100.0,12.5,0.0,0.0,436771.0,54033.0,97800.0,32783.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121913128,,28000.0,28000.0,28000.0, 60 months,9.44,587.24,B,B1,Probation Officer,10+ years,MORTGAGE,72000.0,Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121913128,,debt_consolidation,Debt consolidation,151xx,PA,31.07,0.0,Jan-2003,730.0,734.0,0.0,43.0,,14.0,0.0,29395.0,41.6,33.0,w,21768.95,21768.95,9381.16,9381.16,6231.05,3150.11,0.0,0.0,0.0,Feb-2019,587.24,Apr-2019,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,237351.0,2.0,3.0,1.0,1.0,5.0,57035.0,42.0,2.0,3.0,11027.0,42.0,70600.0,0.0,6.0,0.0,5.0,16954.0,32686.0,39.2,0.0,0.0,177.0,143.0,6.0,5.0,6.0,10.0,,16.0,,0.0,5.0,8.0,6.0,13.0,8.0,10.0,19.0,8.0,14.0,0.0,0.0,0.0,3.0,93.9,16.7,0.0,0.0,324510.0,86430.0,53800.0,100324.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121410139,,22000.0,22000.0,22000.0, 36 months,7.07,680.01,A,A2,,,OWN,10956.0,Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121410139,,debt_consolidation,Debt consolidation,405xx,KY,146.66,0.0,Feb-1994,750.0,754.0,0.0,,,18.0,0.0,26485.0,26.3,30.0,w,12793.67,12793.67,10871.52,10871.52,9206.33,1665.19,0.0,0.0,0.0,Mar-2019,680.01,Apr-2019,Mar-2019,779.0,775.0,0.0,,1.0,Joint App,80956.0,22.78,Verified,0.0,0.0,146741.0,0.0,1.0,0.0,1.0,16.0,11353.0,51.0,0.0,0.0,6860.0,31.0,100700.0,0.0,4.0,0.0,1.0,9171.0,51951.0,33.5,0.0,0.0,97.0,284.0,36.0,16.0,2.0,36.0,,,,0.0,7.0,9.0,9.0,9.0,3.0,16.0,25.0,9.0,18.0,0.0,0.0,0.0,0.0,100.0,22.2,0.0,0.0,252067.0,37838.0,78100.0,22250.0,41275.0,715.0,719.0,Apr-1996,0.0,2.0,14.0,21.3,2.0,17.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121362098,,30000.0,30000.0,30000.0, 60 months,16.02,729.87,C,C5,Executive Assistant,10+ years,RENT,75000.0,Source Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121362098,,debt_consolidation,Debt consolidation,333xx,FL,26.41,0.0,Sep-1989,695.0,699.0,0.0,,,22.0,0.0,42321.0,57.8,30.0,w,24168.08,24168.08,11651.22,11651.22,5831.92,5819.3,0.0,0.0,0.0,Mar-2019,729.87,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,55510.0,0.0,1.0,0.0,1.0,24.0,13189.0,72.0,2.0,2.0,5978.0,61.0,73200.0,0.0,0.0,0.0,3.0,2643.0,11708.0,70.3,0.0,0.0,140.0,337.0,11.0,11.0,0.0,12.0,,,,0.0,9.0,16.0,10.0,15.0,2.0,21.0,28.0,16.0,22.0,0.0,0.0,0.0,2.0,100.0,88.9,0.0,0.0,91478.0,55510.0,39400.0,18278.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122203161,,10000.0,10000.0,10000.0, 36 months,15.05,346.9,C,C4,Shared Services,< 1 year,RENT,40400.0,Source Verified,2017-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122203161,,debt_consolidation,Debt consolidation,330xx,FL,12.6,0.0,May-2011,710.0,714.0,0.0,,,11.0,0.0,7475.0,15.3,15.0,w,0.0,0.0,11293.9664520844,11293.97,10000.0,1293.97,0.0,0.0,0.0,Oct-2018,7841.69,,Oct-2018,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,22912.0,2.0,1.0,1.0,1.0,5.0,15437.0,95.0,3.0,3.0,3662.0,35.0,48700.0,2.0,0.0,3.0,4.0,2291.0,41225.0,15.3,0.0,0.0,5.0,77.0,2.0,2.0,0.0,2.0,,5.0,,0.0,5.0,5.0,9.0,10.0,1.0,10.0,14.0,5.0,11.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,64923.0,22912.0,48700.0,16223.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121927955,,3600.0,3600.0,3600.0, 36 months,7.07,111.28,A,A2,Inside Sales Supervisor,10+ years,RENT,49000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121927955,,other,Other,934xx,CA,5.58,0.0,Nov-2002,755.0,759.0,0.0,,,5.0,0.0,7200.0,41.4,7.0,w,2093.42,2093.42,1779.07,1779.07,1506.58,272.49,0.0,0.0,0.0,Mar-2019,111.28,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3019.0,41.0,17400.0,0.0,0.0,0.0,0.0,1440.0,1681.0,64.2,0.0,0.0,,179.0,29.0,29.0,0.0,93.0,,,,0.0,1.0,3.0,1.0,1.0,0.0,5.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17400.0,7200.0,4700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122186689,,6000.0,6000.0,6000.0, 36 months,7.35,186.23,A,A4,Registered Nurse ,1 year,RENT,53000.0,Not Verified,2017-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122186689,,other,Other,087xx,NJ,18.86,1.0,Aug-2008,770.0,774.0,0.0,19.0,,9.0,0.0,7961.0,14.7,9.0,w,0.0,0.0,6001.3475,6001.35,6000.0,1.35,0.0,0.0,0.0,Nov-2017,6003.8,,Mar-2019,629.0,625.0,0.0,,1.0,Individual,,,,0.0,0.0,18534.0,1.0,2.0,0.0,1.0,13.0,10573.0,27.0,1.0,2.0,3157.0,20.0,54300.0,0.0,0.0,0.0,3.0,2059.0,23574.0,18.7,0.0,0.0,56.0,110.0,5.0,5.0,0.0,28.0,,13.0,19.0,0.0,3.0,6.0,3.0,3.0,2.0,7.0,7.0,6.0,9.0,0.0,0.0,0.0,1.0,88.9,0.0,0.0,0.0,94075.0,18534.0,29000.0,39775.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121900202,,15000.0,15000.0,15000.0, 60 months,9.44,314.59,B,B1,cad engineer,9 years,MORTGAGE,110000.0,Source Verified,2017-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121900202,,debt_consolidation,Debt consolidation,088xx,NJ,14.46,2.0,Aug-1991,685.0,689.0,1.0,37.0,,13.0,0.0,19802.0,41.0,37.0,w,0.0,0.0,16548.1357875662,16548.14,15000.0,1548.14,0.0,0.0,0.0,Jan-2019,12474.2,,Jan-2019,699.0,695.0,3.0,15.0,1.0,Individual,,,,0.0,465.0,394820.0,5.0,1.0,1.0,1.0,5.0,20715.0,86.0,4.0,4.0,6146.0,41.0,48300.0,0.0,0.0,2.0,6.0,30370.0,6860.0,36.0,0.0,0.0,171.0,314.0,2.0,2.0,3.0,5.0,,5.0,37.0,2.0,5.0,11.0,9.0,9.0,11.0,11.0,21.0,8.0,13.0,,0.0,2.0,6.0,92.0,40.0,0.0,0.0,431368.0,40517.0,34300.0,24094.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121922716,,8000.0,8000.0,8000.0, 36 months,11.99,265.68,B,B5,Elder Rights Specialist,10+ years,MORTGAGE,56000.0,Source Verified,2017-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121922716,,home_improvement,Home improvement,891xx,NV,17.98,2.0,Sep-2010,665.0,669.0,0.0,13.0,,9.0,0.0,4269.0,64.7,13.0,w,0.0,0.0,8939.538067154,8939.54,8000.0,939.54,0.0,0.0,0.0,Jan-2019,5496.36,,Dec-2018,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,229760.0,0.0,3.0,0.0,1.0,22.0,25333.0,71.0,0.0,0.0,2610.0,70.0,6600.0,0.0,0.0,0.0,3.0,25529.0,2104.0,66.6,0.0,0.0,85.0,43.0,30.0,12.0,5.0,30.0,,13.0,19.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,1.0,76.9,25.0,0.0,0.0,245531.0,29602.0,6300.0,35931.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121927683,,1500.0,1500.0,1500.0, 36 months,7.21,46.46,A,A3,Shift Leader,2 years,OWN,27000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121927683,,credit_card,Credit card refinancing,900xx,CA,22.91,0.0,Aug-2007,755.0,759.0,0.0,,,13.0,0.0,3246.0,16.8,26.0,w,800.0,800.0,815.61,815.61,700.0,115.61,0.0,0.0,0.0,Mar-2019,55.12,Apr-2019,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,36964.0,0.0,9.0,0.0,2.0,14.0,31234.0,93.0,0.0,2.0,1982.0,67.0,19300.0,1.0,0.0,0.0,4.0,2843.0,13943.0,15.0,0.0,0.0,121.0,122.0,13.0,13.0,0.0,24.0,,13.0,,0.0,2.0,3.0,2.0,3.0,20.0,3.0,5.0,3.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55384.0,36964.0,16400.0,33600.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121743958,,10000.0,10000.0,10000.0, 60 months,26.3,301.19,E,E5,,,MORTGAGE,25000.0,Verified,2017-10-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121743958,,debt_consolidation,Debt consolidation,894xx,NV,21.84,1.0,Mar-2013,675.0,679.0,0.0,11.0,,8.0,0.0,8417.0,46.4,10.0,w,0.0,0.0,3019.21,3019.21,906.05,2113.16,0.0,0.0,0.0,Sep-2018,301.19,,Nov-2018,554.0,550.0,0.0,,1.0,Individual,,,,0.0,0.0,144555.0,0.0,1.0,0.0,0.0,25.0,5880.0,66.0,1.0,1.0,3301.0,53.0,18300.0,1.0,1.0,1.0,2.0,18069.0,6820.0,54.2,0.0,0.0,25.0,55.0,10.0,10.0,2.0,30.0,,10.0,,0.0,3.0,4.0,3.0,4.0,1.0,6.0,7.0,4.0,8.0,0.0,0.0,0.0,2.0,88.9,33.3,0.0,0.0,160124.0,14297.0,14900.0,8970.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
120244268,,19000.0,19000.0,19000.0, 36 months,7.21,588.5,A,A3,Sr production controller,10+ years,MORTGAGE,60000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120244268,,debt_consolidation,Debt consolidation,193xx,PA,19.08,0.0,Aug-1982,685.0,689.0,2.0,56.0,52.0,16.0,1.0,18823.0,39.4,50.0,w,11058.75,11058.75,9400.78,9400.78,7941.25,1459.53,0.0,0.0,0.0,Mar-2019,588.5,Apr-2019,Mar-2019,699.0,695.0,0.0,56.0,1.0,Individual,,,,0.0,0.0,38818.0,2.0,1.0,2.0,2.0,7.0,19995.0,92.0,2.0,8.0,9426.0,56.0,47800.0,1.0,14.0,10.0,10.0,2588.0,20074.0,47.0,0.0,0.0,122.0,422.0,2.0,2.0,1.0,19.0,56.0,0.0,56.0,1.0,6.0,9.0,6.0,16.0,16.0,15.0,33.0,9.0,15.0,0.0,0.0,0.0,4.0,97.4,0.0,1.0,0.0,69619.0,38818.0,37900.0,21819.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
